,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,1354.5,3233,53,"9,63","7,89","3,57",2021-10-01 17:49:42,Alvik,2021-10-01,DiSC,20211001-3
1,1364.5,3335,"51,6","9,65","7,83","3,65",2021-10-01 17:49:52,Alvik,2021-10-01,DiSC,20211001-3
2,1374.5,3436,"52,3","10,08","8,22","3,78",2021-10-01 17:50:02,Alvik,2021-10-01,DiSC,20211001-3
3,1384.5,3265,"53,2","9,76",8,"3,61",2021-10-01 17:50:12,Alvik,2021-10-01,DiSC,20211001-3
4,1394.5,3726,53,"11,11","9,1","4,12",2021-10-01 17:50:22,Alvik,2021-10-01,DiSC,20211001-3
5,1404.5,3348,"53,9","10,16","8,36","3,72",2021-10-01 17:50:32,Alvik,2021-10-01,DiSC,20211001-3
6,1414.5,3577,"53,7","10,81","8,89","3,97",2021-10-01 17:50:42,Alvik,2021-10-01,DiSC,20211001-3
7,1424.5,3289,"55,3","10,27","8,54","3,69",2021-10-01 17:50:52,Alvik,2021-10-01,DiSC,20211001-3
8,1434.5,3084,"55,2","9,62","7,98","3,45",2021-10-01 17:51:02,Alvik,2021-10-01,DiSC,20211001-3
9,1444.5,2952,"55,3","9,21","7,65","3,31",2021-10-01 17:51:12,Alvik,2021-10-01,DiSC,20211001-3
10,1454.5,3231,"54,2","9,86","8,13","3,6",2021-10-01 17:51:22,Alvik,2021-10-01,DiSC,20211001-3
11,1464.5,3462,"53,7","10,46","8,6","3,84",2021-10-01 17:51:32,Alvik,2021-10-01,DiSC,20211001-3
12,1474.5,3502,"51,4","10,09","8,18","3,83",2021-10-01 17:51:42,Alvik,2021-10-01,DiSC,20211001-3
13,1484.5,3432,"50,9","9,78","7,89","3,74",2021-10-01 17:51:52,Alvik,2021-10-01,DiSC,20211001-3
14,1494.5,4161,"45,8","10,53","8,16","4,37",2021-10-01 17:52:02,Alvik,2021-10-01,DiSC,20211001-3
15,1504.5,4089,"47,1","10,67","8,36","4,34",2021-10-01 17:52:12,Alvik,2021-10-01,DiSC,20211001-3
16,1514.5,4344,"51,8","12,62","10,25","4,76",2021-10-01 17:52:22,Alvik,2021-10-01,DiSC,20211001-3
17,1524.5,3594,"51,1","10,28","8,31","3,92",2021-10-01 17:52:32,Alvik,2021-10-01,DiSC,20211001-3
18,1534.5,3445,52,"10,05","8,17","3,78",2021-10-01 17:52:42,Alvik,2021-10-01,DiSC,20211001-3
19,494.5,3150,"56,8","10,13","8,49","3,56",2021-10-01 17:35:22,Fridhemsplan,2021-10-01,DiSC,20211001-3
20,504.5,3272,"54,9","10,13","8,4","3,66",2021-10-01 17:35:32,Fridhemsplan,2021-10-01,DiSC,20211001-3
21,514.5,3246,"54,7",10,"8,28","3,62",2021-10-01 17:35:42,Fridhemsplan,2021-10-01,DiSC,20211001-3
22,524.5,3232,"54,6","9,94","8,22","3,6",2021-10-01 17:35:52,Fridhemsplan,2021-10-01,DiSC,20211001-3
23,534.5,3342,"53,5","10,05","8,25","3,7",2021-10-01 17:36:02,Fridhemsplan,2021-10-01,DiSC,20211001-3
24,964.5,4779,"47,7","12,65","9,95","5,09",2021-10-01 17:43:12,Kristineberg,2021-10-01,DiSC,20211001-3
25,974.5,4579,"47,7","12,13","9,55","4,88",2021-10-01 17:43:22,Kristineberg,2021-10-01,DiSC,20211001-3
26,984.5,3942,49,"10,76","8,56","4,24",2021-10-01 17:43:32,Kristineberg,2021-10-01,DiSC,20211001-3
27,994.5,3796,"49,2","10,41","8,29","4,09",2021-10-01 17:43:42,Kristineberg,2021-10-01,DiSC,20211001-3
28,1004.5,3803,"49,5","10,51","8,39","4,11",2021-10-01 17:43:52,Kristineberg,2021-10-01,DiSC,20211001-3
29,1014.5,3723,"49,3","10,23","8,16","4,01",2021-10-01 17:44:02,Kristineberg,2021-10-01,DiSC,20211001-3
30,1024.5,3831,50,"10,7","8,58","4,15",2021-10-01 17:44:12,Kristineberg,2021-10-01,DiSC,20211001-3
31,1034.5,4264,"48,5","11,51","9,12","4,57",2021-10-01 17:44:22,Kristineberg,2021-10-01,DiSC,20211001-3
32,1044.5,6840,"35,3","12,97","8,89","6,54",2021-10-01 17:44:32,Kristineberg,2021-10-01,DiSC,20211001-3
33,1054.5,21946,"21,7","24,21","12,25","16,53",2021-10-01 17:44:42,Kristineberg,2021-10-01,DiSC,20211001-3
34,1064.5,13107,"27,9","19,17","11,5","11,29",2021-10-01 17:44:52,Kristineberg,2021-10-01,DiSC,20211001-3
35,1074.5,10297,"40,8","22,93","16,86","10,39",2021-10-01 17:45:02,Kristineberg,2021-10-01,DiSC,20211001-3
36,1084.5,7674,"43,6","18,42","13,97","7,93",2021-10-01 17:45:12,Kristineberg,2021-10-01,DiSC,20211001-3
37,1094.5,4256,"49,9","11,85","9,49","4,61",2021-10-01 17:45:22,Kristineberg,2021-10-01,DiSC,20211001-3
38,1104.5,4581,"48,2","12,28","9,7","4,9",2021-10-01 17:45:32,Kristineberg,2021-10-01,DiSC,20211001-3
39,1114.5,4346,"49,1","11,9","9,47","4,68",2021-10-01 17:45:42,Kristineberg,2021-10-01,DiSC,20211001-3
40,1124.5,4330,"48,6","11,72","9,29","4,65",2021-10-01 17:45:52,Kristineberg,2021-10-01,DiSC,20211001-3
41,1134.5,6100,"48,3","16,37","12,94","6,53",2021-10-01 17:46:02,Kristineberg,2021-10-01,DiSC,20211001-3
42,1144.5,4759,"57,2","15,42","12,94","5,39",2021-10-01 17:46:12,Kristineberg,2021-10-01,DiSC,20211001-3
43,1154.5,4139,48,"11,04","8,71","4,42",2021-10-01 17:46:22,Kristineberg,2021-10-01,DiSC,20211001-3
44,1164.5,3851,"49,7","10,68","8,54","4,16",2021-10-01 17:46:32,Kristineberg,2021-10-01,DiSC,20211001-3
45,44.5,6965,"50,6","19,69","15,84","7,57",2021-10-01 17:27:52,Odenplan,2021-10-01,DiSC,20211001-3
46,54.5,7070,"50,4","19,93","16,01","7,68",2021-10-01 17:28:02,Odenplan,2021-10-01,DiSC,20211001-3
47,64.5,6642,"51,7","19,25","15,62","7,27",2021-10-01 17:28:12,Odenplan,2021-10-01,DiSC,20211001-3
48,74.5,6418,"52,8","19,02","15,54","7,08",2021-10-01 17:28:22,Odenplan,2021-10-01,DiSC,20211001-3
49,84.5,6855,"50,6","19,41","15,62","7,45",2021-10-01 17:28:32,Odenplan,2021-10-01,DiSC,20211001-3
50,94.5,7091,51,"20,22","16,31","7,73",2021-10-01 17:28:42,Odenplan,2021-10-01,DiSC,20211001-3
51,104.5,6397,"52,6","18,89","15,42","7,05",2021-10-01 17:28:52,Odenplan,2021-10-01,DiSC,20211001-3
52,114.5,6510,"51,6","18,83","15,26","7,12",2021-10-01 17:29:02,Odenplan,2021-10-01,DiSC,20211001-3
53,124.5,6782,"51,1","19,38","15,65","7,4",2021-10-01 17:29:12,Odenplan,2021-10-01,DiSC,20211001-3
54,134.5,6815,"51,3","19,57","15,82","7,44",2021-10-01 17:29:22,Odenplan,2021-10-01,DiSC,20211001-3
55,144.5,6918,"50,7","19,61","15,79","7,52",2021-10-01 17:29:32,Odenplan,2021-10-01,DiSC,20211001-3
56,154.5,6852,51,"19,53","15,76","7,47",2021-10-01 17:29:42,Odenplan,2021-10-01,DiSC,20211001-3
57,304.5,8181,"48,3","21,99","17,38","8,76",2021-10-01 17:32:12,St Eriksplan,2021-10-01,DiSC,20211001-3
58,314.5,7752,"49,4","21,35","17,02","8,36",2021-10-01 17:32:22,St Eriksplan,2021-10-01,DiSC,20211001-3
59,324.5,8602,"48,6","23,26","18,43","9,22",2021-10-01 17:32:32,St Eriksplan,2021-10-01,DiSC,20211001-3
60,334.5,8623,49,"23,56","18,73","9,27",2021-10-01 17:32:42,St Eriksplan,2021-10-01,DiSC,20211001-3
61,724.5,3518,"50,8",10,"8,07","3,83",2021-10-01 17:39:12,Thorildsplan,2021-10-01,DiSC,20211001-3
62,734.5,3583,"49,4","9,87","7,88","3,87",2021-10-01 17:39:22,Thorildsplan,2021-10-01,DiSC,20211001-3
63,744.5,3444,"50,9","9,8","7,91","3,75",2021-10-01 17:39:32,Thorildsplan,2021-10-01,DiSC,20211001-3
64,754.5,3289,"51,7","9,54","7,75","3,6",2021-10-01 17:39:42,Thorildsplan,2021-10-01,DiSC,20211001-3
65,764.5,3508,"48,7","9,51","7,55","3,77",2021-10-01 17:39:52,Thorildsplan,2021-10-01,DiSC,20211001-3
66,774.5,3774,"46,8","9,79","7,65",4,2021-10-01 17:40:02,Thorildsplan,2021-10-01,DiSC,20211001-3
67,784.5,3346,"51,1","9,56","7,72","3,65",2021-10-01 17:40:12,Thorildsplan,2021-10-01,DiSC,20211001-3
